,competitor_name,country,product_views,product_name_competitor,category_path,brand,list_price_competitor,promo_price_competitor,currency,discount_savings,stock_information,rating,reviews,seller_name,product_description,store_location,match,products_sold,transaction,avg_quality_rating_and_review,avg_accuracy_rating_and_review,total_transaction,list_price_lazada,promo_price_lazada,score,input,error,url_origin
2421,Apple SG,Singapore,,Refurbished 14-inch MacBook Pro Apple M2 Max Chip with 12‑Core CPU and 38‑Core GPU - Space Grey,Home>Accessories,Apple,6409,,SGD,,in stock,,,Apple,"Supercharged by M2 Pro or M2 Max, MacBook Pro takes its power and efficiency further than ever. It delivers exceptional performance whether it’s plugged in or not, and now has even longer battery life. Combined with a stunning Liquid Retina XDR display and all the ports you need — this is a pro laptop without equal.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'product_name_en': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2422,Apple SG,Singapore,,OtterBox Lumen Series Case with MagSafe for iPhone 15 Pro Max - Green,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,The OtterBox Lumen Series Case with MagSafe adds color and keeps your iPhone 14 Pro Max safe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2423,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2424,Apple SG,Singapore,,Smart Folio for iPad Pro 12.9-inch (6th generation) - Deep Navy,Home>Accessories,Apple,151.7,,SGD,,out of stock,,,Apple,"The Smart Folio protects your 11-inch or 12.9-inch iPad Pro. Available in five colours, including Electric Orange and Mallard Green. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'product_name_en': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2425,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2426,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation) — Chinese (Pinyin),Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'product_name_en': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2427,Apple SG,Singapore,,Silicone Case for 9.7-inch iPad Pro - Lilac,Home>Accessories,Apple,99,,SGD,,out of stock,,,Apple,"iPad Pro Silicone Case protects the back of your iPad Pro and is designed to pair seamlessly with the Smart Cover. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại HONOR X9b 5G (12+8)GB+256GB | Pin 5800mAh, Camera 108MP, 120Hz | Hàng Chính Hãng', 'product_name_en': 'Điện thoại HONOR X9b 5G (12+8)GB+256GB | Pin 5800mAh, Camera 108MP, 120Hz | Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2428,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,Home>Accessories,Apple,2429,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2429,Apple SG,Singapore,,Tech21 FlexPro for iPhone 15 Pro (MagSafe compatible),Home>Accessories,Apple,79.7,,SGD,,in stock,,,Apple,"The Tech21 FlexPro is our most advanced case, and takes sustainable impact protection to the max, boasting an impressive 6m (20ft) FlexShock™ multi-drop protection. Buy now on apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2430,Apple SG,Singapore,,Tech21 FlexQuartz for iPhone 15 Pro Max (MagSafe compatible) - Cherry Blossom,Home>Accessories,Apple,69.6,,SGD,,out of stock,,,Apple,"The Tech21 FlexQuartz for iPhone 15 Pro Max is our most advanced impact-protected clear case, and doesn’t compromise your style for protection. Buy online now at apple.com",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'product_name_en': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2431,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation) — Chinese (Pinyin),Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại HONOR X9b 5G (12+8)GB+256GB | Pin 5800mAh, Camera 108MP, 120Hz | Hàng Chính Hãng', 'product_name_en': 'Điện thoại HONOR X9b 5G (12+8)GB+256GB | Pin 5800mAh, Camera 108MP, 120Hz | Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2432,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2433,Apple SG,Singapore,,iPhone FineWoven Wallet with MagSafe - Taupe,Home>Accessories,Apple,89.8,,SGD,,in stock,,,Apple,Keep your ID and credit cards close with a taupe FineWoven Wallet with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2434,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2435,Apple SG,Singapore,,Belkin Car Vent Mount for iPhone,Home>Accessories,Apple,44.4,,SGD,,in stock,,,Apple,"The Belkin Car Vent Mount provides a safe, hands-free way to use your iPhone in the car. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nokia 105 DS Pro 4G', 'product_name_en': 'Nokia 105 DS Pro 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2436,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2437,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2438,Apple SG,Singapore,,Buy Refurbished 11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Grey (2nd Generation),Home>Accessories,Apple,1269,,SGD,,in stock,,,Apple,"The edge-to-edge Liquid Retina display is not only gorgeous and immersive, but also features incredibly advanced technologies. Like ProMotion, True Tone and industry‑leading colour accuracy, which make everything feel responsive and look stunning. Quite simply, this combination of features make it the world’s most advanced mobile display.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện Thoại OPPO RENO10 5G (8GB/128GB) - Hàng Chính Hãng', 'product_name_en': 'Điện Thoại OPPO RENO10 5G (8GB/128GB) - Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2439,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2440,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2441,Apple SG,Singapore,,Tech21 FlexPro for iPhone 15 Plus (MagSafe Compatible),Home>Accessories,Apple,79.7,,SGD,,in stock,,,Apple,"The Tech21 FlexPro is our most advanced case, and takes sustainable impact protection to the max, boasting an impressive 6m (20ft) FlexShock™ multi-drop protection. Buy now on apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2442,Apple SG,Singapore,,iPhone FineWoven Wallet with MagSafe - Evergreen,Home>Accessories,Apple,89.8,,SGD,,in stock,,,Apple,Keep your ID and credit cards close with a green FineWoven Wallet with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2443,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2444,Apple SG,Singapore,,HidrateSpark PRO Tritan Plastic - 24 oz. Smart Water Bottle + Bonus Straw Lid,Home>Accessories,Apple,79.7,,SGD,,in stock,,,Apple,"The HidrateSpark PRO is made with lightweight, shatter- and odour-resistant Tritan plastic. Buy online at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'product_name_en': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2445,Apple SG,Singapore,,iPhone SE Silicone Case - (PRODUCT)RED,Home>Accessories,Apple,49.45,,SGD,,in stock,,,Apple,Give your iPhone SE stylish protection with the new red Silicone Case. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 13 - VN/A Authentic Product', 'product_name_en': 'iPhone 13 - VN/A Authentic Product', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2446,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2447,Apple SG,Singapore,,Tech21 FlexPro for iPhone 15 Pro Max (MagSafe Compatible),Home>Accessories,Apple,79.7,,SGD,,in stock,,,Apple,"The Tech21 FlexPro is our most advanced case, and takes sustainable impact protection to the max, boasting an impressive 6m (20ft) FlexShock™ multi-drop protection. Buy now on apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2448,Apple SG,Singapore,,Powerbeats Pro - True Wireless Earbuds - Black,Home>Accessories,Apple,332,,SGD,,in stock,,,Apple,"Powerbeats Pro True Wireless earbuds help revolutionise your workouts — with zero wires and adjustable, secure-fit earhooks. Buy online now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'YOSE - Mặt nạ tế bào nano 3 màu - cấp ẩm, tái tạo và làm sáng da ( organic ) ( hộp 6 miếng )', 'product_name_en': 'YOSE - Mặt nạ tế bào nano 3 màu - cấp ẩm, tái tạo và làm sáng da ( organic ) ( hộp 6 miếng )', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2449,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,Home>Accessories,Apple,1959,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Masstel Izi 15 4G', 'product_name_en': 'Masstel Izi 15 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2450,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation) — Chinese (Pinyin),Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện Thoại OPPO RENO10 5G (8GB/128GB) - Hàng Chính Hãng', 'product_name_en': 'Điện Thoại OPPO RENO10 5G (8GB/128GB) - Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2451,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2452,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,Home>Accessories,Apple,1489,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 4GB+64GB 5G', 'product_name_en': 'Điện thoại Samsung Galaxy M14 4GB+64GB 5G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2453,Apple SG,Singapore,,Smart Folio for iPad Pro 11-inch (4th generation) - Deep Navy,Home>Accessories,Apple,121.2,,SGD,,out of stock,,,Apple,"The Smart Folio protects your 11-inch or 12.9-inch iPad Pro. Available in five colours, including Electric Orange and Mallard Green. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'product_name_en': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
